,day,true,predict,time_1,time_2,time_3,mse,mad
102,2021-10-08,355.5,277.7138632438025,1,0,0,6050.683071453858,77.7861367561975
103,2021-10-08,1033.22,1048.1151859602533,0,1,0,221.86656479052493,14.89518596025323
104,2021-10-08,962.47,620.8829885956621,0,0,1,116681.68636014726,341.5870114043379
105,2021-10-09,346.94,84.71150986637022,1,0,0,68763.78103776315,262.22849013362975
106,2021-10-09,641.84,835.6139384506591,0,1,0,37548.339222679824,193.7739384506591
107,2021-10-09,426.72,445.3707130045828,0,0,1,347.84909557931286,18.65071300458277
108,2021-10-10,357.38,102.51020010522127,1,0,0,64958.61489840456,254.86979989477874
109,2021-10-10,369.53000000000003,833.0006848208585,0,1,0,214805.07568831553,463.4706848208585
110,2021-10-10,365.06,450.83263120998953,0,0,1,7356.944264684869,85.77263120998953
111,2021-10-11,358.03,179.48333775419272,1,0,0,31878.910599118375,178.54666224580725
112,2021-10-11,368.84000000000003,854.5946489033464,0,1,0,235957.5789312133,485.7546489033464
113,2021-10-11,365.6,498.51262599493185,0,0,1,17665.766148868628,132.91262599493183
114,2021-10-12,369.81,345.5516628354136,1,0,0,588.4669219907541,24.258337164586408
115,2021-10-12,1103.22,1049.229557654796,0,1,0,2914.9678646307943,53.990442345203974
116,2021-10-12,728.06,657.0777969180444,0,0,1,5038.473154367974,70.9822030819555
117,2021-10-13,370.78,526.4959891957299,1,0,0,24247.469291204667,155.7159891957299
118,2021-10-13,1560.63,1265.6687275181216,0,1,0,87002.15226412898,294.9612724818785
119,2021-10-13,1000.19,845.2863521938859,0,0,1,23995.140103640646,154.90364780611412
120,2021-10-14,368.87,518.5029369621973,1,0,0,22390.015823932903,149.63293696219728
121,2021-10-14,1539.63,1315.2361438420273,0,1,0,50352.60268144498,224.39385615797278
122,2021-10-14,1217.12,869.6321141165239,0,0,1,120747.83083576764,347.487885883476
123,2021-10-15,355.06,505.59344122600305,1,0,0,22660.316927342516,150.53344122600305
124,2021-10-15,1568.19,1402.7083214051431,0,1,0,27384.18595057153,165.48167859485693
125,2021-10-15,925.75,874.9876024348437,0,0,1,2576.8210065629896,50.762397565156334
126,2021-10-16,367.40999999999997,311.0817285032983,1,0,0,3172.874169806136,56.32827149670169
127,2021-10-16,1003.28,1218.4761361363232,0,1,0,46309.37700800298,215.19613613632328
128,2021-10-16,480.78,595.718499996866,0,0,1,13210.85878152956,114.93849999686597
129,2021-10-17,374.37,241.51982969662438,1,0,0,17649.167749635904,132.85017030337562
130,2021-10-17,575.32,797.9839302270956,0,1,0,49579.225824176865,222.66393022709553
131,2021-10-17,386.5,495.9306897064066,0,0,1,11975.075849619845,109.43068970640661
132,2021-10-18,372.03,384.39842041169976,1,0,0,152.97782348055193,12.368420411699788
133,2021-10-18,1185.06,1042.424870013524,0,1,0,20344.780306258886,142.63512998647593
134,2021-10-18,770.97,704.2279897858333,0,0,1,4454.495927427935,66.74201021416673
135,2021-10-19,325.06,414.88387402985916,1,0,0,8068.328345732006,89.82387402985916
136,2021-10-19,1162.88,1132.4146177971718,0,1,0,928.1395127644088,30.465382202828323
137,2021-10-19,793.97,741.5802720881456,0,0,1,2744.683590678134,52.38972791185438
138,2021-10-20,348.81,429.21526991444136,1,0,0,6465.00743001417,80.40526991444136
139,2021-10-20,1138.47,1124.6286501244585,0,1,0,191.5829663771522,13.841349875541482
140,2021-10-20,878.72,757.4785142909516,0,0,1,14699.4978569374,121.24148570904845
141,2021-10-21,358.87,451.80429857436314,1,0,0,8636.783851508875,92.93429857436314
142,2021-10-21,1314.53,976.4350637842425,0,1,0,114308.18589473711,338.09493621575746
143,2021-10-21,936.72,651.2253919664649,0,0,1,81507.17121622183,285.4946080335351
144,2021-10-22,335.06,368.1684393704569,1,0,0,1096.16875754722,33.10843937045689
145,2021-10-22,1219.41,824.0203473455116,0,1,0,156332.97742623705,395.3896526544885
146,2021-10-22,651.41,619.2319449713767,0,0,1,1035.427225425106,32.17805502862325
147,2021-10-23,291.12,200.74699798385268,1,0,0,8167.279493410569,90.37300201614732
148,2021-10-23,656.38,657.4174824216642,0,1,0,1.0763697752622299,1.0374824216642082
149,2021-10-23,401.71,463.17491293451167,0,0,1,3777.935522047102,61.46491293451169
150,2021-10-24,298.82,202.75526450432056,1,0,0,9228.433405854852,96.06473549567943
151,2021-10-24,399.18,705.7835218271108,0,1,0,94005.7195967876,306.6035218271108
152,2021-10-24,364.44,487.5438666708825,0,0,1,15154.561989322414,123.1038666708825
153,2021-10-25,316.15999999999997,386.0911537601336,1,0,0,4890.366266223449,69.93115376013361
154,2021-10-25,990.22,946.8791276467948,0,1,0,1878.4312163368281,43.340872353205214
155,2021-10-25,691.75,676.3026363157911,0,0,1,238.62104479221537,15.44736368420888
156,2021-10-26,326.34,420.0880522236006,1,0,0,8788.697295718946,93.74805222360061
157,2021-10-26,981.31,1115.924193733353,0,1,0,18120.981154480687,134.61419373335298
158,2021-10-26,862.22,755.630887002808,0,0,1,11361.239009528175,106.58911299719205
159,2021-10-27,384.88,437.02227513064713,1,0,0,2718.8168558001025,52.142275130647135
160,2021-10-27,968.1800000000001,1099.957480812851,0,1,0,17365.304449381274,131.77748081285085
161,2021-10-27,848.13,728.015576321299,0,0,1,14427.47477566648,120.11442367870097
162,2021-10-28,364.56,423.4234105772562,1,0,0,3464.9011047866393,58.86341057725622
163,2021-10-28,1070.35,1121.6865130531078,0,1,0,2635.437572451914,51.336513053107865
164,2021-10-28,897.65,700.7490717020897,0,0,1,38769.97556457879,196.90092829791024
165,2021-10-29,307.25,385.62341870421545,1,0,0,6142.392759386269,78.37341870421545
166,2021-10-29,953.38,1018.8448451815024,0,1,0,4285.645954638074,65.46484518150237
167,2021-10-29,580.03,692.6740146172724,0,0,1,12688.674029096286,112.64401461727243
168,2021-10-30,297.56,230.24585123421818,1,0,0,4531.194624061806,67.31414876578182
169,2021-10-30,676.25,768.157696369213,0,1,0,8447.024651895448,91.907696369213
170,2021-10-30,436.47,527.6476628221337,0,0,1,8313.366197706702,91.1776628221337
171,2021-10-31,324.66,237.4391222085951,1,0,0,7607.481522703191,87.22087779140492
172,2021-10-31,537.18,898.120243366039,0,1,0,130277.85928113546,360.940243366039
173,2021-10-31,421.1,539.4527833206646,0,0,1,14007.381319748178,118.35278332066457
174,2021-11-01,344.96999999999997,428.1803976475381,1,0,0,6923.970276661416,83.21039764753812
175,2021-11-01,1204.78,1034.0983473722981,0,1,0,29132.226543723482,170.68165262770185
176,2021-11-01,730.78,719.6144768967257,0,0,1,124.66890616975144,11.165523103274268
177,2021-11-02,306.19,422.3252776863356,1,0,0,13487.40272328228,116.1352776863356
178,2021-11-02,897.31,999.2389315311051,0,1,0,10389.507083072722,101.92893153110515
179,2021-11-02,795.78,728.830754697462,0,0,1,4482.201446579403,66.94924530253797
180,2021-11-03,347.09000000000003,425.42625228169186,1,0,0,6136.568421540868,78.33625228169183
181,2021-11-03,1064.41,1050.6138496624067,0,1,0,190.33376413747897,13.796150337593417
182,2021-11-03,836.97,708.4497431655983,0,0,1,16517.456416780584,128.52025683440172
183,2021-11-04,331.31,425.85681334587923,1,0,0,8939.099913860528,94.54681334587923
184,2021-11-04,1277.88,1062.6765603126314,0,1,0,46312.52045327494,215.2034396873687
185,2021-11-04,984.96,743.5323492970074,0,0,1,58287.310523966225,241.42765070299265
186,2021-11-05,1510.63,1305.0050206648223,0,1,0,42281.63212659231,205.62497933517784
187,2021-11-06,350.31,254.42777388036592,1,0,0,9193.40128565664,95.88222611963408
188,2021-11-06,1061.34,1067.1290661482365,0,1,0,33.513286868658284,5.789066148236543
189,2021-11-06,552.0699999999999,592.0940318753364,0,0,1,1601.9231275579525,40.024031875336505
190,2021-11-07,363.81,248.4814333740469,1,0,0,13300.678279996904,115.3285666259531
191,2021-11-07,947.53,1047.7859219162383,0,1,0,10051.249879274876,100.25592191623832
192,2021-11-07,500.72,588.5601740948943,0,0,1,7715.896185021326,87.84017409489422
193,2021-11-08,1160.47,743.4131064748741,0,1,0,173936.45243682823,417.05689352512593
194,2021-11-08,686.16,532.8536862179781,0,0,1,23502.82584543176,153.3063137820219
195,2021-11-09,298.75,313.9003142682843,1,0,0,229.53202242777942,15.150314268284319
196,2021-11-09,887.9,696.0729836276008,0,1,0,36797.60421033669,191.82701637239916
197,2021-11-09,673.91,541.3501766836348,0,0,1,17572.10675766595,132.55982331636517
198,2021-11-10,296.12,301.0962416924269,1,0,0,24.762981381447418,4.976241692426868
199,2021-11-10,619.87,524.4559151564798,0,0,1,9103.847586526468,95.41408484352019
200,2021-11-11,903.37,978.3638518700308,0,1,0,5624.0778183041175,74.99385187003077
201,2021-11-11,822.56,628.6081718267379,0,0,1,37617.311651750555,193.95182817326202
202,2021-11-12,333.32,360.20589993755823,1,0,0,722.851615452394,26.885899937558236
203,2021-11-12,1077.06,741.4906775241124,0,1,0,112606.77018692624,335.5693224758876
204,2021-11-12,560.22,591.5644328255695,0,0,1,982.473469156637,31.34443282556947
205,2021-11-13,331.94,162.82042585322947,1,0,0,28601.430359585014,169.11957414677053
206,2021-11-13,1074.12,591.9075561118117,0,1,0,232528.84104061907,482.2124438881882
207,2021-11-13,469.75,398.9198253167178,0,0,1,5016.913645664274,70.83017468328222
208,2021-11-14,312.84000000000003,167.40098240826921,1,0,0,21152.507838047786,145.43901759173082
209,2021-11-14,626.63,637.7766126856741,0,1,0,124.24697436443046,11.146612685674086
210,2021-11-14,359.28,459.4108707114744,0,0,1,10026.191269438004,100.13087071147442
211,2021-11-15,327.75,371.33047013544376,1,0,0,1899.2573772263056,43.58047013544376
212,2021-11-15,640.5,1026.676737328021,0,1,0,149132.4724533154,386.1767373280211
213,2021-11-15,493.28,696.3383572632046,0,0,1,41232.69645443123,203.05835726320458
214,2021-11-16,318.56,414.7078467151455,1,0,0,9244.408427959112,96.14784671514548
215,2021-11-16,802.1,1193.3019027656505,0,1,0,153038.92872746548,391.2019027656505
216,2021-11-16,754.44,737.8524572414691,0,0,1,275.14657476609284,16.587542758530958
217,2021-11-17,326.65,425.64390269055787,1,0,0,9799.792769907644,98.99390269055789
218,2021-11-17,1137.6,1102.048349958577,0,1,0,1263.919820667799,35.55165004142282
219,2021-11-17,767.31,720.7402730988659,0,0,1,2168.739463646204,46.569726901134004
220,2021-11-18,318.25,394.9343191588964,1,0,0,5880.484804863488,76.68431915889641
221,2021-11-18,1067.47,907.5029076737767,0,1,0,25589.470627306462,159.96709232622334
222,2021-11-18,867.9,662.2836163284016,0,0,1,42278.09723418593,205.61638367159833
223,2021-11-19,1127.69,1047.7644221000933,0,1,0,6388.098002634068,79.92557789990678
224,2021-11-19,713.28,723.47629645272,0,0,1,103.96446135175144,10.196296452720048
225,2021-11-20,1196.22,799.5295812199996,0,1,0,157363.2883518521,396.6904187800004
226,2021-11-20,561.28,539.6025311332108,0,0,1,469.91265647061186,21.677468866789127
227,2021-11-21,319.68,223.01126015539006,1,0,0,9344.845263144878,96.66873984460995
228,2021-11-21,1006.8199999999999,1034.7001583109575,0,1,0,777.3032274440548,27.88015831095754
229,2021-11-21,466.87,556.792875804436,0,0,1,8086.123592940019,89.92287580443599
230,2021-11-22,314.53,402.4950589920774,1,0,0,7737.851603479665,87.96505899207745
231,2021-11-22,1087.88,736.876885589352,0,1,0,123203.18632597452,351.0031144106481
232,2021-11-22,657.28,511.61275443466053,0,0,1,21218.946430592903,145.66724556533944
233,2021-11-23,301.12,271.4976145238621,1,0,0,877.4857212969043,29.62238547613788
234,2021-11-23,959.54,527.1311447550964,0,1,0,186977.41809420794,432.4088552449035
235,2021-11-23,781.3100000000001,486.8062098327695,0,0,1,86732.48242286415,294.50379016723053
236,2021-11-24,312.03,298.64554319812885,1,0,0,179.1436838811542,13.384456801871124
237,2021-11-24,794.41,735.1729388687052,0,1,0,3509.029411472758,59.23706113129481
238,2021-11-24,641.28,583.2880253693684,0,0,1,3363.0691215598195,57.9919746306316
239,2021-11-25,737.56,619.4149051089485,0,0,1,13958.26344681556,118.14509489105149
240,2021-11-26,287.44,366.4003428374547,1,0,0,6234.73574100838,78.96034283745468
241,2021-11-26,826.75,784.8985537211756,0,1,0,1751.543555629322,41.85144627882437
242,2021-11-26,558.22,563.3919007900537,0,0,1,26.748557782157626,5.171900790053655
243,2021-11-27,300.56,168.81179831009598,1,0,0,17357.58864852363,131.74820168990402
244,2021-11-27,837.66,607.9437462664354,0,1,0,52769.557229383434,229.7162537335646
245,2021-11-27,435.0,461.8485288273439,0,0,1,720.8435001927163,26.8485288273439
246,2021-11-28,301.15,216.1611392091278,1,0,0,7223.106458530248,84.98886079087217
247,2021-11-29,310.21999999999997,414.1912709655945,1,0,0,10810.025186201086,103.97127096559456
248,2021-11-29,1109.69,1109.1092295612532,0,1,0,0.337294302522229,0.5807704387468675
249,2021-11-29,754.72,740.6637683685492,0,0,1,197.5776476769988,14.056231631450828
250,2021-11-30,856.47,964.5287640770778,0,1,0,11676.696493865547,108.05876407707774
251,2021-11-30,618.03,587.123924206926,0,0,1,955.1855209272361,30.906075793074024
252,2021-12-01,340.03000000000003,291.9537453693362,1,0,0,2311.3262593124236,48.07625463066381
253,2021-12-01,793.16,620.2348286891634,0,1,0,29903.11487288219,172.92517131083662
254,2021-12-01,732.96,511.0878235897152,0,0,1,49227.262665036564,221.87217641028485
255,2021-12-02,312.6,273.76748046660447,1,0,0,1507.9645733115474,38.832519533395555
256,2021-12-02,893.56,762.5534962342947,0,1,0,17162.704028913744,131.00650376570525
257,2021-12-02,655.5,485.5593073961977,0,0,1,28879.83900266002,169.9406926038023
258,2021-12-03,304.88,216.79890971271342,1,0,0,7758.278466197129,88.08109028728657
259,2021-12-03,798.5,740.041414705608,0,1,0,3417.406194621709,58.45858529439204
260,2021-12-03,600.4300000000001,473.55068056983333,0,0,1,16098.361699062285,126.87931943016673
261,2021-12-04,333.78,99.97912881040857,1,0,0,54662.84736901192,233.80087118959142
262,2021-12-04,949.5699999999999,629.5504719982835,0,1,0,102412.4983024414,320.0195280017165
263,2021-12-04,493.09000000000003,411.68950011600657,0,0,1,6626.04138136402,81.40049988399346
264,2021-12-05,319.15999999999997,160.38892810849532,1,0,0,25208.253269577337,158.77107189150465
265,2021-12-05,672.9,633.247035350209,0,1,0,1572.3576055175738,39.65296464979099
266,2021-12-05,444.28,423.55855321776704,0,0,1,429.3783567489115,20.72144678223293
267,2021-12-06,326.94,317.38358857665344,1,0,0,91.32499929226863,9.55641142334656
268,2021-12-06,1089.28,813.10274467743,0,1,0,76273.87635750801,276.17725532257
269,2021-12-06,673.91,593.4324688491411,0,0,1,6476.633020137466,80.47753115085891
270,2021-12-07,301.25,336.84735193046095,1,0,0,1267.1714644610915,35.597351930460945
271,2021-12-07,871.66,785.3851062885273,0,1,0,7443.357284925914,86.27489371147271
272,2021-12-07,738.03,584.552173847276,0,0,1,23555.443120565767,153.477826152724
273,2021-12-08,296.68,343.9999884351769,1,0,0,2239.1813055052726,47.31998843517687
274,2021-12-08,988.6,941.3713317999789,0,1,0,2230.54709994769,47.22866820002116
275,2021-12-08,810.81,644.9594523558884,0,0,1,27506.404153851712,165.85054764411154
276,2021-12-09,320.47,375.84294015236384,1,0,0,3066.162501117264,55.37294015236381
277,2021-12-09,959.81,958.0197750530518,0,1,0,3.204905360675381,1.7902249469481148
278,2021-12-09,827.94,676.111970460877,0,0,1,23051.750553732807,151.828029539123
279,2021-12-10,310.47,404.95542406106927,1,0,0,8927.495360000083,94.48542406106924
280,2021-12-10,720.53,980.7770224754195,0,1,0,67728.5127073215,260.2470224754195
281,2021-12-10,610.41,666.8174987544511,0,0,1,3181.8059157334055,56.407498754451126
282,2021-12-11,1033.81,879.6150612406468,0,1,0,23776.079139000663,154.19493875935314
283,2021-12-11,454.47,506.4139718927475,0,0,1,2698.1762159945392,51.94397189274747
284,2021-12-12,326.47,194.46009019957555,1,0,0,17426.616285516207,132.00990980042448
285,2021-12-12,652.69,660.9807152121597,0,1,0,68.73595872913502,8.290715212159625
286,2021-12-12,352.09000000000003,414.4603471546587,0,0,1,3890.060204192636,62.370347154658646
287,2021-12-13,301.37,325.38663457222333,1,0,0,576.7987361757126,24.016634572223325
288,2021-12-13,1052.32,712.7800353722649,0,1,0,115287.38757940354,339.539964627735
289,2021-12-13,684.84,563.4128284732169,0,0,1,14744.557984994812,121.42717152678313
290,2021-12-14,291.90999999999997,346.90825782861083,1,0,0,3024.808364182356,54.99825782861086
291,2021-12-14,974.4300000000001,975.6741611654728,0,1,0,1.5479370056705033,1.2441611654727467
292,2021-12-14,709.04,665.1495000584816,0,0,1,1926.3759851164205,43.89049994151833
293,2021-12-15,320.93,337.35460868023506,1,0,0,269.76777029885267,16.424608680235053
294,2021-12-15,1035.5,1120.132369552333,0,1,0,7162.637976042679,84.6323695523331
295,2021-12-15,836.0699999999999,744.5975048231423,0,0,1,8367.217373880236,91.47249517685759
296,2021-12-16,316.5,370.3978316483893,1,0,0,2904.9762563981135,53.897831648389285
297,2021-12-16,943.5,1122.5616485507621,0,1,0,32063.073981716654,179.06164855076213
298,2021-12-17,309.32,371.5456503326621,1,0,0,3872.0315593227306,62.2256503326621
299,2021-12-17,1161.56,740.2140195360676,0,1,0,177532.4352531125,421.3459804639324
300,2021-12-18,311.75,127.92732572102584,1,0,0,33790.77557907382,183.82267427897415
301,2021-12-18,918.13,415.9199322402221,0,1,0,252214.95215928069,502.21006775977787
302,2021-12-18,459.87,330.952363727406,0,0,1,16619.756942112843,128.917636272594
303,2021-12-19,302.63,136.73724997936606,1,0,0,27520.40450940854,165.89275002063394
304,2021-12-19,847.4300000000001,594.1510289449843,0,1,0,64150.2371786875,253.27897105501575
305,2021-12-19,438.07,387.1164773968981,0,0,1,2596.2614656648134,50.953522603101874
306,2021-12-20,327.87,323.3091791270656,1,0,0,20.801087034994232,4.560820872934414
307,2021-12-20,1026.38,914.9075227403099,0,1,0,12426.11318641215,111.47247725969021
308,2021-12-20,637.25,619.3679638996949,0,0,1,319.7672150926138,17.882036100305072
309,2021-12-21,304.18,335.9401228815037,1,0,0,1008.7054054482161,31.76012288150372
310,2021-12-21,855.5699999999999,785.4859606823081,0,1,0,4911.772567083771,70.0840393176918
311,2021-12-21,675.93,586.7847370635468,0,0,1,7946.877904009368,89.14526293645315
312,2021-12-22,302.57,325.80377759834425,1,0,0,539.8084214893237,23.23377759834426
313,2021-12-22,837.9300000000001,717.1827949218057,0,1,0,14579.887534195532,120.74720507819438
314,2021-12-22,779.5,552.8445985784625,0,0,1,51372.67099355829,226.65540142153748
315,2021-12-23,308.69,339.57839908140085,1,0,0,954.0931978118848,30.88839908140085
316,2021-12-23,889.56,884.2932241345399,0,1,0,27.738928016992883,5.26677586546009
317,2021-12-23,888.88,649.7343798660919,0,0,1,57190.62762923147,239.1456201339081
318,2021-12-24,307.12,363.7631072113867,1,0,0,3208.4415945606456,56.64310721138668
319,2021-12-24,1095.82,762.2813206110441,0,1,0,111248.05064852869,333.53867938895587
320,2021-12-24,698.37,599.1797328098787,0,0,1,9838.709105247652,99.19026719012129
321,2021-12-25,316.13,171.37318224430453,1,0,0,20954.53628675563,144.75681775569547
322,2021-12-25,777.56,453.3935715034183,0,1,0,105083.8733642294,324.16642849658166
323,2021-12-25,369.25,316.6541783307,0,0,1,2766.3204570688067,52.595821669299994
324,2021-12-26,292.06,104.0047760500188,1,0,0,35364.76725487759,188.0552239499812
325,2021-12-26,383.88,280.21605455419314,0,0,1,10746.21358539122,103.66394544580686
326,2021-12-27,316.93,227.8427089314402,1,0,0,7936.545429934296,89.08729106855981
327,2021-12-27,928.5699999999999,430.9619432082787,0,1,0,247613.77818403288,497.60805679172125
328,2021-12-27,553.75,441.53611053283754,0,0,1,12591.956989348553,112.21388946716246
329,2021-12-28,298.56,273.53417699692244,1,0,0,626.2918169813661,25.025823003077562
330,2021-12-28,776.69,735.2233454047798,0,1,0,1719.4834433192993,41.466654595220234
331,2021-12-28,587.43,537.3135362675201,0,0,1,2511.659937048965,50.116463732479815
332,2021-12-29,312.5,293.15007785325537,1,0,0,374.4194870850784,19.349922146744632
333,2021-12-29,832.5699999999999,787.1162609614372,0,1,0,2066.0423925857617,45.45373903856273
334,2021-12-29,638.75,563.4623914059584,0,0,1,5668.2240078096,75.28760859404156
335,2021-12-30,308.87,301.0914272000105,1,0,0,60.50619480473634,7.77857279998949
336,2021-12-30,730.0,594.3816442085196,0,1,0,18392.338427584575,135.61835579148044
337,2021-12-30,621.31,492.5418974130193,0,0,1,16581.224243851175,128.76810258698066
338,2021-12-31,285.82,136.5288894284594,1,0,0,22287.83569568396,149.2911105715406
339,2021-12-31,325.13,339.9706281598298,0,0,1,220.2442441783334,14.840628159829805
340,2022-01-01,289.31,138.35469799843383,1,0,0,22787.503202384047,150.95530200156617
341,2022-01-01,301.37,513.4941423436702,0,1,0,44996.651765037655,212.1241423436702
342,2022-01-01,312.75,351.29030868662045,0,0,1,1485.3553936599917,38.54030868662045
343,2022-01-02,293.38,130.51787153901387,1,0,0,26524.072886842747,162.86212846098613
344,2022-01-02,296.0,554.2540188635485,0,1,0,66695.13825917405,258.2540188635485
345,2022-01-02,294.69,385.53093140220125,0,0,1,8252.074818019433,90.84093140220125
346,2022-01-03,309.87,310.9736558451257,1,0,0,1.2180562244800621,1.1036558451256724
347,2022-01-03,982.44,809.2058048855522,0,1,0,30010.08635695059,173.23419511444786
348,2022-01-03,651.87,594.3740989634409,0,0,1,3305.778636005795,57.495901036559076
349,2022-01-04,298.69,327.7069513904518,1,0,0,841.983467995844,29.016951390451823
350,2022-01-04,777.69,740.4498380986473,0,1,0,1386.8296584389639,37.240161901352735
351,2022-01-04,640.75,576.6569975845431,0,0,1,4107.912958627765,64.09300241545691
352,2022-01-05,307.31,339.47576001126606,1,0,0,1034.6361171023627,32.16576001126606
353,2022-01-05,929.0,816.0827076011517,0,1,0,12750.314922687005,112.9172923988483
354,2022-01-05,766.44,595.4446668405894,0,0,1,29239.403962297834,170.99533315941062
355,2022-01-06,965.75,649.8480763651197,0,1,0,99794.02535621774,315.9019236348803
356,2022-01-07,328.0,270.1586734937295,1,0,0,3345.619052004989,57.84132650627049
357,2022-01-07,975.75,623.8544746965443,0,1,0,123830.460728595,351.89552530345566
358,2022-01-07,547.63,517.1716808559293,0,0,1,927.7092050820663,30.458319144070742
359,2022-01-08,864.94,494.8150163551943,0,1,0,136992.50351806774,370.12498364480575
360,2022-01-08,388.5,366.4787810014233,0,0,1,484.93408618327663,22.021218998576728
361,2022-01-09,299.87,154.28560327512128,1,0,0,21194.81656974688,145.58439672487873
362,2022-01-09,631.06,589.3724291797157,0,1,0,1737.8535608962136,41.687570820284236
363,2022-01-09,360.69,390.5151760719379,0,0,1,889.5411277220973,29.825176071937904
364,2022-01-10,321.5,302.69059093368526,1,0,0,353.79386942396326,18.809409066314743
365,2022-01-10,886.5,728.2924997591007,0,1,0,25029.61313247416,158.20750024089932
366,2022-01-10,632.81,554.1491766944192,0,0,1,6187.525123111791,78.66082330558072
367,2022-01-11,316.88,280.6454485304585,1,0,0,1312.942720198851,36.234551469541486
368,2022-01-11,1042.62,405.7369311433807,0,1,0,405620.04339622526,636.8830688566193
369,2022-01-11,665.82,417.4916005686589,0,0,1,61666.99396413172,248.32839943134115
370,2022-01-12,306.75,224.75710833084997,1,0,0,6722.834284268972,81.99289166915003
371,2022-01-12,769.56,421.44546539909413,0,1,0,121183.72920040524,348.1145346009058
372,2022-01-12,676.12,440.7414775181954,0,0,1,55403.04884571741,235.37852248180462
373,2022-01-13,334.63,246.22268092841227,1,0,0,7815.8540654255185,88.40731907158772
374,2022-01-13,729.19,502.21258276372924,0,1,0,51518.74793524817,226.9774172362708
375,2022-01-13,528.25,438.84732117977813,0,0,1,7992.838980231747,89.40267882022187
376,2022-01-14,298.56,237.12462999232702,1,0,0,3774.3046879796857,61.43537000767299
377,2022-01-14,850.62,615.5679122532767,0,1,0,55249.48395409329,235.05208774672326
378,2022-01-14,460.0,511.52278745549074,0,0,1,2654.5976271836744,51.52278745549074
379,2022-01-15,852.31,554.1697796861478,0,1,0,88887.59096879231,298.1402203138522
380,2022-01-15,422.32,379.84459274185457,0,0,1,1804.160221745313,42.475407258145424
381,2022-01-16,302.87,135.6370328680146,1,0,0,27966.865295767715,167.23296713198542
382,2022-01-16,602.81,680.3842307347087,0,1,0,6017.761274081831,77.57423073470875
383,2022-01-16,338.0,405.6833841218735,0,0,1,4581.040486189074,67.68338412187347
384,2022-01-17,311.13,310.30589665743094,1,0,0,0.6791463192334979,0.8241033425690603
385,2022-01-17,688.5,676.3172911556659,0,1,0,148.41839478581667,12.182708844334115
386,2022-01-17,437.44,516.428121333406,0,0,1,6239.123311780871,78.98812133340601
387,2022-01-18,288.06,294.7059692976304,1,0,0,44.16890790504612,6.645969297630415
388,2022-01-18,703.44,615.4766231562123,0,1,0,7737.555665762211,87.96337684378773
389,2022-01-18,484.75,515.0929166348573,0,0,1,920.6925899098975,30.34291663485726
390,2022-01-19,302.12,303.7523173469382,1,0,0,2.6644599211152986,1.63231734693818
391,2022-01-19,710.56,664.8058551282035,0,1,0,2093.4417729493407,45.754144871796484
392,2022-01-19,430.69,519.6756687189511,0,0,1,7918.449237358913,88.9856687189511
393,2022-01-20,305.81,310.91696470711656,1,0,0,26.081088519734138,5.1069647071165605
394,2022-01-20,688.5,681.9084241059242,0,1,0,43.44887276736178,6.591575894075845
395,2022-01-20,375.38,537.3931157749128,0,0,1,26248.249683095288,162.01311577491276
396,2022-01-21,296.37,296.24513039907305,1,0,0,0.015592417235657385,0.12486960092695654
397,2022-01-21,776.44,646.5464208347241,0,1,0,16872.341908365805,129.89357916527592
398,2022-01-21,413.44,572.5326958684572,0,0,1,25310.485878693406,159.09269586845716
399,2022-01-22,988.44,608.1549250695348,0,1,0,144616.73821486958,380.28507493046527
400,2022-01-22,417.5,444.14235919530813,0,0,1,709.8153034918197,26.64235919530813
401,2022-01-23,293.44,174.894541524052,1,0,0,14053.025725272713,118.54545847594801
402,2022-01-23,349.68,710.7916709738428,0,1,0,130401.63891352087,361.11167097384276
403,2022-01-23,294.63,426.31833238260026,0,0,1,17341.816885710206,131.68833238260027
404,2022-01-24,299.69,332.60186065340974,1,0,0,1083.1905716694607,32.91186065340975
405,2022-01-24,628.25,688.42510216475,0,1,0,3621.0429205381,60.17510216475
406,2022-01-24,389.31,552.4793366218145,0,0,1,26624.232413603004,163.16933662181447
407,2022-01-25,293.87,321.0575988214562,1,0,0,739.1655296764476,27.18759882145622
408,2022-01-25,619.69,823.979083908482,0,1,0,41734.02980416679,204.28908390848198
409,2022-01-25,450.13,609.7603231339868,0,0,1,25481.84006386106,159.63032313398685
410,2022-01-26,319.68,181.68493491166922,1,0,0,19042.63798873265,137.9950650883308
411,2022-01-26,639.0699999999999,860.3092278301557,0,1,0,48946.79593088356,221.23922783015576
412,2022-01-26,388.18,467.87518894683313,0,0,1,6351.323141271433,79.69518894683313
413,2022-01-27,293.13,189.81666361524057,1,0,0,10673.645474950456,103.31333638475942
414,2022-01-27,600.56,816.0769791315801,0,1,0,46447.56829400194,215.51697913158011
415,2022-01-27,413.38,482.43141397650146,0,0,1,4768.097772154182,69.05141397650146
416,2022-01-28,279.31,189.97834638700414,1,0,0,7980.144337232277,89.33165361299586
417,2022-01-28,335.37,574.3586859310302,0,1,0,57115.5920030406,238.9886859310302
418,2022-01-28,283.44,400.07080393205223,0,0,1,13602.74442583681,116.63080393205223
419,2022-01-29,264.88,152.0144121963914,1,0,0,12738.640910254084,112.8655878036086
420,2022-01-29,267.37,491.2940490585039,0,1,0,50141.97974675526,223.9240490585039
421,2022-01-29,263.19,359.1131276334871,0,0,1,9201.24641499026,95.92312763348713
